probe,availability
10681,0.9941095149365872
10686,1
10687,1
10685,1
16978,0.8807616804083235
16979,0.8718001481603425
14973,0.9850256334599639
16728,0.9622755524861878
11933,0.8896567880988637
16970,0.913067532180135
16971,0.7888097960388005
16977,0.9854900095147479
16974,0.6847148288973384
11932,1
17081,0.802367395864549
17080,0.694941042221377
6259,0.998510463990467
6258,0.986938775510204
17085,0.9884423897581792
31390,0.9962256238205074
6253,0.9988669357694214
6252,0.9982323410874637
6251,0.9995060334485922
6250,0.999510112674085
6257,0.9978049315870344
6256,0.9983288527210638
6255,0.99914414093146
6254,0.9995743775271334
10531,1
10532,1
10535,0.8932768252745136
10536,1
10537,1
10538,1
10539,1
22850,0.5714285714285714
25389,0.8099914387873294
14946,0.9472577730240106
12743,0.7886253826577656
34555,0.8865205643950765
14941,0.7452471482889734
12839,0.943272351726173
18993,0.7960457856399584
3474,0.9726578355042249
833,0.9864266745352611
3476,0.9839185600472116
831,0.9904266546057591
836,0.9727208269582416
3471,0.9768745620182201
33399,0.9832055494706097
835,0.980725035213878
18970,0.8082111436950147
33396,0.6740823136818688
33395,0.5679845708775313
839,0.9925496994061889
3478,0.9972925933088378
3479,0.9915538671486003
22999,0.9488068454247041
21465,0.954524852696782
20591,0.707531239446133
20590,0.8528376405941445
32744,0.9218401071907102
20594,0.8422881355932204
20597,0.9877535757689072
20596,0.5960158469128419
20599,0.9932852661126094
20598,0.40204376548307186
15282,0.977598688703729
28734,0.967016491754123
32742,0.9956151889853547
26852,0.9165613147914032
26853,0.03506410256410256
26850,0.6204326605988656
15633,0.9596134695533508
26857,0.5917396745932415
26854,0.6708841617098498
26855,0.8925758337523043
30172,0.7611927618723983
26858,0.9884448724121329
26859,0.7075361642557163
32107,0.9993708713431897
23382,0.8888049554313341
19998,0.9676387684301822
15637,0.8172832220705935
17322,1.0
17323,0.26818288393903866
32106,0.944765726425115
26622,0.8202620967741936
30077,0.9369277721261444
13135,0.9913694537675654
13134,0.9851796961837718
13137,0.9939198457716977
15831,0.8798686928297433
13131,0.99222230612399
13130,0.1656957928802589
15834,0.7913554743365644
13132,0.9926069202664948
15838,0.7546564378711319
17327,0.6473158551810237
32028,0.7128035320088301
13138,0.981200343168339
28185,0.9426093375161468
24587,1
29834,0.9980578932766115
17450,0.7761303045796508
33973,0.9974769529354682
33972,0.9986629641057286
3007,0.9882251471856601
33970,0.7211471668155205
33977,0.9649433776464795
14306,0.9983834719867524
33975,1
33974,0.9978753541076487
18354,0.35290646208321036
18355,0.4632811184099714
33979,0.9984454347600787
14308,1
3009,0.9099693873787482
3008,0.8484202910201785
18352,0.5325667951615047
30956,0.9990336830480397
27455,1
20334,0.9110137483003475
22433,0.9860952310699664
20336,0.9909728439271859
17454,1
17968,0.5717183638844835
27452,0.8695073235685752
17966,0.5093761959433601
30075,0.9995033112582782
14678,0.9909457405326813
17962,0.9348283111422565
17963,0.9336816720257235
17960,0.9701824832027989
17961,0.8277947847895843
30378,0.9527967901817324
29462,0.9970972423802612
30370,0.9732713178294574
16721,0.8895340181628704
30374,0.967511765598907
30375,0.9847522236340533
31539,1
24036,0.6215613382899629
31029,0.9997936016511868
31028,0.9905968603075942
32103,0.9982642906734552
24037,0.7657453904243493
31023,0.9259110933119744
31022,0.9737447449829459
31021,0.9969023034154091
31020,0.9994251772370186
29927,0.08909905425584869
24034,0.36847710330138445
31025,0.9976146934881133
31024,0.6264575794129473
24035,0.7414987040117607
13162,0.9796450089561961
16720,0.8790114348948728
24032,0.6632328823288233
30024,0.9986242476354257
2416,0.9826282595065098
26095,0.9039470682181154
30577,0.517656420968865
24030,0.9601189370005575
31790,0.9973264198331038
29784,0.9987293519695044
20021,0.8314399527884332
31961,0.9884717919158441
34854,0.9786680541103018
30578,0.9570070276973957
23734,0.8340210912425493
28284,0.9639421866344362
28287,0.7629664520856231
20022,0.9495793232855154
23730,0.13865766779152605
28280,0.9338772221382887
23732,0.9081404032860344
23733,0.9941944847605225
31793,0.9844410620666328
32636,0.24677544677544677
22168,0.5833684775524288
23739,0.20415829012802877
20024,0.9443155452436195
27024,0.5354935694003674
21145,0.8772651667687998
23228,0.8904428904428905
23229,0.4467275494672755
16726,0.9784289052669423
20027,0.9871808125710742
27022,1
16982,0.9869744784496453
23222,0.99498395603585
23223,0.9938037103972264
23220,0.9336949969861362
23226,0.7290238076893443
16981,0.8783240511931546
23224,0.9825131810193322
23225,0.9986591473754781
16980,0.5271408810831203
12468,0.041353383458646614
15309,0.8126787084176024
21093,0.9509578544061302
15304,0.08518180897396942
12465,0.9950944231336677
12466,0.6966433050534858
12467,0.6620618455336512
12460,0.9810075065569323
12461,0.8830450337476488
12462,0.9781148592559052
16986,0.971803306703123
35075,0.731016731016731
35076,0.766869542206933
28733,0.7932375635154633
35070,0.9975460122699387
35071,1
28441,0.32475728155339806
16984,0.9823221717383834
35078,1
35079,0.9128878281622912
31715,0.9155160832897977
3917,0.011883569882126533
3916,0.9439666704888583
3915,0.9944307158927452
19482,0.6678351263145171
19481,0.9282263121012061
3910,0.9769931992475763
19489,0.6656580937972768
3918,0.9783867517427064
34705,0.9982151963284038
34704,0.9835722819593787
34706,0.8461368164711092
22043,0.9901463556006376
34700,0.9986900707361802
28548,0.15629198387819077
28339,0.999780557384244
34708,0.9914429035113603
28986,0.5225730303924462
32287,0.7890837243763892
31631,0.9991941982272361
33375,0.8699630996309963
28984,0.3833157338965153
35251,0.9960594119430131
35254,0.9940939597315436
32109,0.9987827145465612
35259,0.9964518036664696
19621,0.3538615375566143
28983,0.7068965517241379
32284,0.9013399739120124
217,0.9895072002315652
214,0.9892667453526114
32700,0.9475620975160993
212,0.9709448638755434
213,0.9900280461202867
16769,0.7310515250986611
211,0.9685379167896134
16767,0.6316316316316316
16766,0.8309604603127766
16765,0.45870606139341524
16764,0.8636363636363636
16763,0.6277149752318049
218,0.9505016228976099
219,1
20983,0.6325652063813624
22171,0.7317405626443527
22170,0.9250912977643182
6088,0.9910743923579095
22172,0.6335835638087712
6086,0.9954263794629684
6087,0.9842510972596171
6084,0.994873308007229
6085,0.9932873529303287
6082,0.8837458045955815
6083,0.6730598996754205
6080,0.9944673945116553
6081,0.7062663666875668
32714,0.9953068592057762
26113,0.8030868298666122
21404,0.977570955435375
23279,0.9828864382399587
27824,0.830101569713758
24863,0.7016706443914081
20980,0.9921439899679121
30712,0.997955492647637
24862,0.7461623674632062
25776,0.9970810568071252
25777,0.8660740369767539
25774,0.6730304859643828
15995,0.9907841063604774
14945,0.9939512411020544
25778,1
22671,0.8111975804964409
50013,0.04628450106157112
21853,0.9138842725487234
21852,1.0
21851,0.9771099405010043
30711,0.9011555407764569
21857,0.3904377363327565
21856,0.9638565269241354
21679,0.9870633893919794
21678,0.9871247688149096
24825,0.39326902154203236
14932,0.9872671787856466
21675,0.8278685501419983
21674,0.9821110604993996
21673,0.9962406015037594
20981,0.8110017284136168
21671,0.8546590600380332
21670,0.7170818505338078
12830,0.9866853538892782
30714,0.9988497247555665
3649,0.9860583483937595
3647,0.9866945862234437
3646,0.9726708074534162
3645,0.9204440674215321
3644,0.9877918341754878
3643,0.20129647283126786
3641,0.6998207493551348
3640,0.979677645409951
2550,0.9904842695385977
2551,0.9832921476782356
2552,0.9772433887802899
2553,0.964076273374396
2554,0.8657470586065725
2555,0.9606461844871463
2556,0.9653228770983948
2557,0.9929712100764733
24191,0.7604537550716237
2559,0.9943938332165382
10329,0.9937148217636023
26086,0.6728923810137181
26081,0.4125230202578269
26083,0.9719651026704968
11476,0.9908530963006675
11477,0.9588054227519811
11472,0.9458193486519382
11473,0.9766524048391856
11471,0.9047619047619048
29925,0.34230573895378363
20817,0.999609603747804
11479,0.9220495745467998
31694,0.9101608473911338
14934,0.892671412237672
30113,0.8293532980508584
25074,0.9996531791907515
30453,0.9545258434722582
27910,0.7795938281392938
29572,0.28618421052631576
19624,0.7806956072732637
17148,0.3912243316543975
17149,0.900781941575686
17418,0.805144694533762
25913,0.6901319924575738
17144,0.9384057971014492
17145,0.7118987902035999
17146,0.8986832884594106
17147,0.3134968273023495
17140,0.9861321137461734
17141,0.9129424955950665
17410,0.984767454726515
17143,0.886217008797654
25197,0.9995171609061281
27820,0.8029664787896766
14935,0.575423333851173
25193,0.6609357997823722
4419,0.9928078781396378
13309,1
4417,0.6200144207050966
13307,0.5012171732074359
4415,0.9893040238999742
4414,0.8751891353286342
4413,0.9749197801792499
4412,0.5233407753196672
4410,0.9597978829343857
31431,0.7592652013476656
919,0.7306089329841773
918,0.6902373622008143
21846,0.9258622433498533
915,0.6502371861622122
914,0.7984361745288238
917,0.9549293696750636
916,0.8907535130749087
911,0.961752664773356
910,0.9543023641795448
912,0.895253199572161
24192,0.9061117735297511
14829,0.9758049644082175
14822,0.7018732562774014
29831,0.9356555394291244
14820,0.9588887329872317
31692,0.8855173447216603
14827,0.9901797854660825
14824,0.9902565512906141
21847,0.7748457015113962
24180,0.8849564926372155
28146,0.9784962481744472
20106,0.8681075498838196
20107,0.90094828579107
20105,0.6637156026103226
14856,0.988367083153813
20103,0.8470659775007601
31697,0.5784905660377359
14937,0.9251080623942868
22944,0.9394755283443367
24707,0.8710557070510323
28396,1
30759,0.9970845481049563
22946,0.38091495047948437
32066,0.9984533016061868
32163,0.9818181818181818
31690,0.9777496238815425
27594,1
27597,1
27590,0.35218631178707227
27592,1
27593,0.7691734921816828
27598,0.3066735912749935
29924,0.9727751556193994
21841,0.8398665554628857
21361,0.6013456686291001
27848,0.9584277230147554
24355,0.9253587093896365
14854,0.7764172168332534
27798,0.1532515271095735
27840,0.9449363250454821
24197,0.7473810236456151
29938,0.9994520547945206
29259,0.7064666103127641
31550,0.9997013365190771
29708,0.8989950066367486
29255,0.839982913284921
22948,0.5347094923089185
29257,0.729312762973352
29256,0.7204030226700252
29703,0.9686240140227871
29250,0.7590016366612111
29701,0.964354584234208
29252,0.9887640449438202
33704,0.6102369012623206
11815,0.981927488658577
33706,0.9575618326800919
33707,0.568104038329911
33701,0.7371601208459214
33702,0.9361385468813421
33703,0.47362855254461333
13946,0.9528639398074724
21366,0.9231365027846421
11818,0.5617087436144221
33709,0.9356849224240816
29399,0.4556803995006242
34280,1
34281,0.7004450530640192
34282,0.9970688812896922
15152,0.8223566752628447
15155,0.8849330675021362
34285,0
34286,0.4488778054862843
34287,0.99848828420257
15159,0.9486372389275662
29429,0.842041147807255
29394,0.7358490566037735
28352,0.9880245811229581
29395,0.9103663289166017
27855,0.9697955390334573
30617,0.92
25722,0.5079826630822406
29396,0.6640702781844803
17589,0.9650582362728786
27917,0.9730653541153952
31700,0.9006225501498731
29397,0.6441874142325035
31706,0.8896614518665673
31707,0.9991403395658714
25960,0.8231868713605082
31705,0.1628649279875438
29390,0.7287493232268544
27276,1
29391,0.45809505028593966
33560,0.9992804461234035
33561,0.9801833503102139
33563,0.895823897092128
33564,0.6546246477068921
33565,1
30616,0.7614257219668719
33569,0.9097503373819164
29937,0.9965317919075144
28314,0.9784615384615385
14956,0.9996005592170961
30033,0.9734521488907454
630,1.0
30031,0.9939862542955327
17587,0.8216353778630178
21221,0.9888245491092834
12898,0.9580628503983476
30035,0.8870292887029289
631,0.8907535130749087
34064,0.8331244404655327
12894,0.9475277870093424
30039,0.9986242476354257
12896,0.6219766728054021
34060,0.8992565055762082
632,0.9727497103712285
34062,0.9937629937629938
34063,0.5053926206244087
32360,0.9965989900030918
1211,0.9879762475565227
22994,0.9542522429005709
17582,0.8267989525319958
26640,0.35507765830346477
634,0.685823754789272
22010,0.8786559952790175
13868,0.16568047337278108
1217,0.7421437002065506
12165,0.9005975213927412
22011,0.8830461638491548
12167,0.9756943163795965
1447,0.7253019758419327
1446,0.835792269105931
1113,0.9370781543908826
1112,0.8607678973186295
1115,0.45952269536733736
1114,0.2793923682175831
1117,0.7217026043125175
1116,0.7825361512791991
1119,0.9258374127895771
1118,0.9492494375391879
13867,0.9610413589364845
28073,0.9989747795776092
23031,0.9740086933380644
2007,0.84926050234205
22619,0.6578626403667409
23643,0.8356854006767351
12163,0.9317381316998469
22349,0.9320857947111763
22611,0.9201121233356693
22344,0.9166051932723517
12162,0.894958138162505
22343,0.1905424200278164
22340,0.6478716462595479
22341,0.8042976202429963
26509,0.29687263937150626
4856,1
26500,0.7253335674157303
26501,1
26503,0.9733570159857904
26505,1
26506,0.05454545454545454
26507,0.7325376441557133
2009,0.8216722605392247
27739,0.9445448443228172
30807,0.945500033808912
17498,0.9749430523917996
12168,0.7216095599896728
13614,0.8585918194224172
28618,0.9166714956249638
19740,0.9950946040644709
24451,0.9926442121564073
13615,0.9826651421827168
28612,0.9990218642117377
28613,0.8948449757190885
28610,1
28611,0.9582978723404255
28616,0.9672752727060607
28617,0.9691144965484408
27768,0.946173367169761
15543,0.9175045114720288
18497,0.8431540894713059
4726,0.9258999704927707
19627,0.813336775716446
18496,0.509770646919675
4721,0.9782761037140855
24785,0.9989877176407073
28737,0.9514012264313141
30953,0.8184679958027282
31901,0.41576560865015694
35629,0.9425867507886435
18494,0.8856226025376217
4723,0.9400100612056678
13864,0.994688894626194
4788,0.6758381588168038
35621,0.954248366013072
4786,0.714663143989432
4784,0.9835872090878914
35625,0.9022360894435777
4782,0.5962962962962963
16545,0.6906701348483811
4780,0.5994787849173385
19014,0.8087159015302728
16064,0.8685821776335202
19016,0.9296771632707065
11268,0.6235385239552982
32930,0.9945506692160612
32931,0.3901886014634649
32932,0.9452173913043478
32933,0.8121418164157358
4376,0.9839581367418718
11261,0.9853466545564639
23698,0.9370037056643726
11267,0.711024231918268
32939,0.9996396396396396
11265,0.9892481745968066
11264,0.9794486215538847
19700,0.9613824136913544
27737,1
28388,0.23628048780487804
27796,0.18882362034317515
14548,0.9644451001364659
19442,0.9849435382685069
32223,0.9804628445168043
25699,0.9404104183109708
25698,0.7064824898263312
13862,0.9680964850809575
25348,0.7412499370499068
30072,0.9982949701619779
25343,0.8958414681764936
25690,1
25341,0.9844934821504644
25347,0.9383390122747239
25346,0.9470717569458325
25345,0.4481940773870028
25344,0.006092916984006093
23969,0.4959024790002049
23968,0.41322424892703863
31966,0.9978847916519777
28269,0.9729663906478324
19441,0.8713090314513802
16068,0.5111330791319494
23963,0.9389600602863603
23962,0.6322669418644651
23964,0.39839449541284405
23967,0.9335947071796128
32229,0.9985199802664035
27279,1
27278,1
29212,0.9518079430942501
28266,0.7649044585987261
27271,0.9005847953216374
10109,0.6831409287057869
27273,0.9303016568464522
27275,0.9531970995385629
14543,0.46495009514932617
27277,0.5883668903803132
10108,0.9425139043381535
19251,0.9424977869578046
199,0.7471968132192387
198,0.9864109589041096
25520,0.2765567765567766
195,0.9737877775302591
194,0.9503190351491905
197,0.9894511655355562
191,0.9756863977375387
190,0.974587836093387
193,0.8910116918083576
25528,0.9602021478205938
29219,0.9026000584282793
29218,0.9467718375693835
31453,0.9647088479959667
14546,0.9610535707358703
15494,0.21144278606965175
21990,0.9340224754297349
21991,0.936653753919941
21996,0.9998643791957686
21997,0.9922177553203261
21994,0.9947262118491921
15495,0.5662522202486678
21998,0.8725334710286579
17626,0.8770898773938596
15496,0.3981727655049065
17311,0.15881312319073657
12798,0.962458903585901
15497,0.6277437555907246
17315,0.9921407380419508
17314,0.7405597342598602
17317,0.9873492420610039
17628,0.4718769593921735
12792,0.9733338251023494
12793,0.98458304134548
12790,0.9473315383764246
12791,0.9863902924796223
12796,0.9212554862980857
12794,0.7963900296055773
10333,0.8627226791575997
10330,0.9849809690361074
10331,0.9865378231844503
10336,0.9700794046568721
10337,0.8392838446235996
10334,0.9421551858186907
10335,0.9995953601294848
2763,0.981952993844432
2762,0.7635943608577183
10338,0.9850993988123778
10339,0.9860433256271941
2767,0.9879024822041087
21494,0.8936365303502659
2764,0.9322834064839745
16950,0.8970784337495454
16951,0.9760189324217723
16404,0.9877918341754878
16953,0.4683061844911294
16402,0.7830929812267178
16955,0.7675463578254541
16956,0.7394238925976468
16401,0.8912061922167276
16958,0.6192232508390809
16959,0.5646000073765353
29640,0.9640224122677676
29711,0.6274213836477988
6271,0.9986356340288924
6270,0.999286110890775
6273,0.9989404189420491
6272,0.9994330606625091
6275,0.9997460854845536
6274,0.9992596857777413
6277,0.9962607291578143
6276,0.9924518700703927
6279,0.8989206784307007
6278,0.9982123095258364
21190,0.9463125070443701
21191,0.7040251572327044
21196,0.9884570988841862
13533,0.8070227205665388
19669,0.8522848817910228
22982,0.973860826563052
20823,0.4829322887520985
20822,0.3963028428339962
20825,0.9953130937803488
29644,0.979013217636969
20826,0.3240948225026536
20829,0.7209839520181552
16248,0.7218308560469148
31150,0.9969105289174494
24806,0.9435825703628349
16249,0.5032479088805837
16718,0.9402500645446834
30677,0.9448364336112893
28720,0.9754002991855505
21336,0.6275617234145554
13539,0.958949581381625
21442,0.9715634566444141
21443,0.971322849213691
21332,0.7980071482725009
21333,0.9606078489229861
21446,0.9712683952347583
13538,0.9865747058606572
24128,0.820454632870495
21449,0.9825877310474149
29713,1
19966,0.8474107406314547
23716,1
21339,0.9763213218751152
3452,0.9881815958920858
855,1
3450,0.97956699738133
857,1
3456,0.7363082317582235
3457,0.9637443292885332
3454,0.9866051909853333
3455,0.9953896654741268
22975,0.9348172350418623
19960,0.9690243164161033
3459,0.9693016116653875
858,0.951423723812334
859,0.9718134715025907
22973,1
16713,0.7900859888720283
13799,0.9420920625553261
18818,0.9950573774014699
16710,0.8121565300778224
6,0.8681444325600266
29714,0.9719913819636812
19963,0.8701729797514107
31315,0.9914424541301037
26878,0.5046047378227309
26879,0.917379599162429
29121,0.319742042854171
28726,0.9894300164800819
32457,0.9409914307408612
26874,0.14667971936694404
31750,0.9795045709230316
26876,0.40337763012181616
26877,0.31127562068791864
33740,0.9984808728076232
14149,0.9188551195042786
32455,0.9958769425943546
16620,1
11851,0.9912299465240642
14140,0.9834789732386674
18810,0.9714817110973342
33032,0.2950214387803716
22491,0.9950946040644709
33745,0.7133433848473426
15818,0.9717404014811928
13112,0.8682634730538922
13117,0.1619047619047619
33030,0.9955626351120719
13114,0.9925695907729843
32692,0.9998087954110899
15811,0.28442924109970863
13119,0.7163267531900971
33031,0.9950314673733024
15815,0.9023596419853539
30673,0.5970285297602771
15817,0.9829233209161656
33920,0.9779403734847657
19727,0.9922048292033716
33257,0.9928839957035446
29215,0.9232363916365575
33922,0.9877266073640356
3063,0.9945042785482443
3062,0.9933980009589496
17946,0.9406926566591672
3060,0.9105595101980599
3067,0.9796653935122922
17941,0.7392678430339742
17942,0.6978061947241472
17943,0.5428504618262598
33911,0.9534402992420514
33910,0.9795578269081213
33913,0.9879518072289156
3068,1.0
33915,0.9929691725256896
14364,0.9734808570425009
33917,0.974355458036204
11187,1
19724,0.9926234647586029
20312,0.6436891873372619
20311,0.6097075203776786
27470,0.6142649199417758
33250,0.4517304189435337
20315,0.9791612879430531
31458,1
11185,0.9952421347692989
28934,0.9299012944027425
31311,0.68990132269578
24888,0.9996181262729125
30421,0.917929175573938
18678,0.765015015015015
28275,0.46434476505413624
19567,0.9569361101306036
14670,0.9892359065016696
19722,0.9525945991704055
19661,0.8670699321333727
32162,0.9980627194575614
28276,0.9314599385607091
19704,0.9257524343464149
19986,0.7775360567238739
31950,0.9991364421416234
14815,0.9860952310699664
23711,0.41581749049429656
19137,0.989894146719286
29062,0.9563224412284723
29063,1
19723,1
26389,0.7780631515334643
19135,0.9838816760106226
29068,0.6437190728361837
29069,0.29511384306592237
1304,0.8101786553831688
1305,0.9565320477357149
1306,0.9769474771318973
1300,0.8179871520342612
1301,0.9612903225806452
1302,0.9777795350308398
1303,0.9864816019663124
23208,0.9354417869144099
12143,0.9691292000147531
28916,0.6813341961291841
28911,0.7622272875284923
22058,0.9728222449139895
28913,0.9582968284562817
34495,0.8619540431503245
34494,0.9994638069705094
34497,0.9943918682089029
34496,0.9970381340244354
34491,0.8591192517537023
34490,0.9476439790575916
34493,0.9937080536912751
34492,1.0
27496,1.0
32766,0.8931794644178133
19130,0.9649971542401822
34499,0.992167577413479
34498,0.9998147805149101
20882,0.963833850560993
12408,0.4282615432290053
12409,0.9923509974299352
19609,0.9285951388632759
12142,0.9754095077896592
12402,0.9557039058754103
12403,0.590676059454874
15361,0.47768953068592057
12406,0.9127724707704791
15367,0.17841409691629956
12404,0.9943200678641242
12405,0.9947995426548151
35012,1.0
35013,0.9967320261437909
27131,0.5999395679105605
35011,0.991130820399113
35016,0.9874929998133284
35017,0.940337224383917
19721,0.9931398222255007
35015,0.9975733063700708
35019,0.38461538461538464
31519,0.9949612093097656
31518,0.9983096210733906
32893,0.9971582557569819
32891,0.984282720518194
32890,0.9747278750591576
32897,0.9968196274420718
19468,0.9421456555573445
32895,0.8419464008049026
14812,0.7582831603442545
3935,0.96916608269096
3934,0.8408773156239078
3937,0.9943200678641242
19466,0.43869574927417554
3931,0.9902948402948403
19460,0.9953896654741268
3933,0.9934717663113636
3932,0.9549662523512706
34723,0.8127770534550196
34722,0.9595760414099088
34721,0.8713510720743994
34720,0.984270317506554
34727,0.806917211328976
34726,0.9997531473710195
34725,0.9975591896509641
50023,1
34728,0.9828448892065761
50027,0.9940452560539896
24465,0.9984451620619543
20362,0.6008542228097828
24466,0.3767702147099132
24461,0.33424892703862663
24460,0.8358716721389295
32434,0.9904116222760291
13489,0.992365286025154
50025,0.9996114996114996
24469,0.6826810747663551
20360,0.7857653507029947
25540,1
32768,0.9977102597974461
32099,0.9880590025755093
27401,0.27723906238069784
21867,0.6158300446280383
21924,0.856657202630006
19201,0.8340739595811275
19200,0.8604968881242726
32091,0.9976190476190476
19202,0.994910190683436
32097,0.6651857835218093
19204,0.6664330763840224
19207,0.9058366106542725
19206,0.6354885110463615
22153,0.8596367483688944
22152,0.9992575788822438
22151,0.772323239774278
22150,0.9837295219614136
22409,0.9648876922509497
22156,0.9763950872275292
22155,0.9137178673437004
22154,0.9467477203647416
22405,0.9563886763580719
22407,0.946541269644846
22158,0.9802677682292628
19605,0.8524324124958507
13285,1.0
22402,0.797882934385719
13755,0.9112570079669519
4045,0.9950575390970788
4046,0.9672895251571019
13284,0.9932873529303287
4040,0.8674387724992623
4041,0.8096695226438189
4042,0.9860583483937595
26315,0.7719538134305682
13283,0.9383690480581272
26316,0.36617041495090275
4048,0.9943569505403312
4049,0.9882344262899716
26313,0.19174193548387097
26312,0.13158482974443036
25758,0.4915868495987574
22985,0.8021613248257293
24892,0.4131861748475167
25750,0.49588338507220947
15972,0.8324051193154576
25752,0.8626578032566933
24893,0.9923487323710658
25754,0.8175783000040728
25757,0.8307630682956139
3665,0.8666460754411026
3667,0.9587776232421573
3666,0.9577673866251021
3661,0.9758787297606314
3660,0.9841402337228714
3663,0.9950208387120569
21831,0.9503153067074336
21830,0.9734513274336283
21833,0.8490645124414129
21832,0.9586771731711857
3669,0.9433113266698632
3668,0.9902626143405134
21837,0.5367451025849078
24804,0.5932607904210995
28606,0.6485260770975056
29557,0.7798596443414867
23820,0.9605310369573018
19920,0.6080477999483642
2578,0.9067824924824591
2579,0.8993840593073433
2576,0.9848406609619357
2577,0.9917382805296352
2575,0.9507570590642477
2572,0.6833135004414418
2573,0.9798122065727699
2570,0.969559748427673
2571,0.9713790432633792
27936,0.7274381131830291
23823,0.8594069529652352
11458,0.9891196105189393
29554,0.5008017848427805
23824,0.30078247261345853
11456,0.925531130126881
11451,0.9873487754499852
11453,0.994395198155583
3593,0.8563871473354232
17435,0.41304080880848104
17436,0.994913632472176
3590,0.6461476044701804
3597,0.9945709801925605
3596,0.5786366300979817
3594,0.9867591192416921
31510,0.3892374044305038
3599,0.7906314699792961
28844,1
17438,0.5824727058129242
4435,0.4129512775421537
4434,0.6228376929174243
17128,0.8059971231512558
13327,0.9352986217457887
4431,0.9800095894958138
4430,0.9753659085791488
13322,0.9847241509910365
23829,0.6108887109687751
17122,0.5659574468085107
17123,0.10795053834218817
17120,0.86556272803817
17121,0.8834835487023563
13328,0.8650747047693612
17127,0.9266772397005126
17124,0.9606165171382562
19922,0.7487858248385547
976,0.9318383003835939
975,0.9683966708542714
974,0.9304761553498322
973,0.8955346650998824
972,0.9306280769804565
21931,0.971619812583668
25838,0.9817192929445535
21932,0.8280403099530252
979,0.792830007745362
978,0.9833290303544425
12149,0.9823775819731331
28093,0.7906303538725113
21934,0.8647105833999315
20125,0.3713800863245656
20126,0.9879762475565227
20127,0.7548408512521668
20120,0.9928214135705831
20121,0.9951314867406779
20123,0.9752606937646308
22986,0.9555563751705823
12811,0.9658963846440551
21937,0.9850495113584882
20128,0.8804263637369527
20129,0.578062184192085
17179,0.9222161071363053
19603,0.9988896680691912
31967,0.999218028008815
28583,0.8758046789134872
30753,0.9013763558472336
22516,0.9950208387120569
14877,0.994836425331022
26037,0.4698646986469865
13481,0.2471495101975269
30328,0.8284848484848485
26689,0.3082905841469469
32572,0.7600419807270299
28126,1
19925,0.99498395603585
24094,0.8258810307457655
27862,0.9243589743589744
26460,0.9948308270676691
27864,0.8857474825716499
12813,1
26467,0.27677467227306457
10474,0.9026905217153783
10477,0.9952421347692989
10473,0.9486593147198761
19407,1.0
19926,0.9925865820823959
24090,0.8795389849336944
26464,0.7867750070047632
10479,0.817636684303351
10478,0.9859477003651385
17527,0.7468396540252827
29279,0.8933770014556041
29278,0.7253178648854515
24648,1.0
29273,1
29272,0.858214849921011
29271,0.8292836857052698
29270,0.45687252457092564
29277,0.908841141246918
29276,0.58719723183391
12925,0.8817128946591914
33763,1.0
33760,0.8230037474776593
33761,0.9244927536231884
11876,0.9222144358794674
11877,0.9941354381823547
33764,0.9668854850474107
33765,0.9918747056052756
14808,0.669369295958279
18834,0.8889398806792106
11878,0.951058940438482
11879,0.9232397560606824
18831,0.9561006382662907
18830,0.9424999077933095
18521,0.9914488150500855
18520,0.2567139959432049
30583,0.9997489329651017
13482,0.7496772765831888
30580,1
27939,1
30238,1
34268,0.9283026341849872
15178,0.02554517133956386
34266,1
15176,0.6039683738731934
30237,0.997962154294032
34265,0.9763124199743918
15173,0.9125071715433162
15172,0.915326061367025
34260,0.9927745664739884
34261,0.9807512614464586
29181,1
29183,0.9541031760602167
28031,0.7838724800750118
19928,0.4826821084532958
29187,0.8778590231061714
29186,0.6512309853992303
29189,0.7536247683418729
17525,0.8537970715155092
28012,0.9362064560088579
24643,0.2682129355267191
31728,0.8330982255549781
31577,0.9369646243379324
31244,1
31720,0.9995295962367698
22193,0.8087212413055109
31722,0.8257877863789194
31723,0.5594451168420073
31725,0.8234649122807017
31726,0.6403010033444816
22192,0.9997523526498266
22802,0.9676538929664736
12220,0.9884926050234205
33588,0.8318985466999907
33589,0.9981614089413586
33586,0.8984780825662991
33587,0.998969957081545
33584,0.9990238188207732
33585,0.9521970950542379
33582,0.9986526802040228
18786,0.9945044812451591
18785,0.007944389275074478
18784,0.8166193338988676
30059,0.9984732824427481
34009,0.9983630411058567
27960,0.9305339554173147
34002,0.8046937953263498
34003,0.9983093829247676
30053,0.9970901154860417
34001,0.995536252865243
34006,0.9813906953476739
34007,0.9736219541045659
34004,0.6554492856299445
34005,0.9991997256202126
24894,0.9685768910240699
29988,0.378234398782344
653,0.9893504850274146
21941,0.9905660377358491
27761,0.9991721854304636
29365,0.8704514824797843
29983,0.9662675119355091
29982,0.9974424552429667
19847,0.9576955703905875
29984,0.8740437644547233
29987,0.8373468525559781
29986,0.2705835596476121
14776,0.9751779589126987
14777,0.9779810423044296
14774,0.7451228224432599
14775,0.8413307269575481
14772,0.9904842695385977
24258,0.23128944995491435
14771,0.9758713136729222
21869,0.969694690930967
24257,0.19961704164672092
24254,1
22770,0.690463505594033
28058,1
34246,0.9932827735644637
14778,0.9043158583874704
14779,0.9943569505403312
28588,0.4057412504915454
34247,0.9884419787332409
1469,0.036893294678761804
22414,0.9387937121409194
